SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
25,8:45:14,14/01/2025,K_lowfl_medbth,Karina Guo,,,92,Low,0.085515,1.900124,0.081832,0.735491,2.439758,2.39968,3.319095,0.879337,23.82626,24.224194,32.955078,0.441786,7.5,PSF-01163_20250114084514_7dc,0,0,0,135.06604,604.956177,0.776734,0.5,0.8,19.749443,1,67.31,66.2,27.22,25.72,25.72,100.72,79.7,79.1,0.7,64,4.009,8:37:47,14/01/2025,-2.12,1,0,0,0.005,0.041,0.017,0.167,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.463566,2.507772,1.072951,0.76102,0.249713,-0.014978,0.1652,0.162638,135.06604,0.001168,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114084514_7dc,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
27,8:46:13,14/01/2025,K_lowfl_medbth,Karina Guo,,,92,Low,0.041078,1.903558,0.04021,0.406487,2.437847,2.415748,3.426349,0.988502,23.985798,24.205217,34.019993,0.441786,7.5,PSF-01163_20250114084613_30f,0,0,0,138.927704,571.099854,0.756737,0.5,0.8,18.777355,1,66.89,66.29,27.31,26.26,26.26,100.72,79.9,79.4,0.6,62,4.008,8:37:47,14/01/2025,-2.12,1,-0.001,0,-0.003,-0.076,-0.031,-0.01,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.463657,2.507192,1.074227,0.761706,0.248799,-0.009915,0.17134,0.161306,138.927704,0.001154,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114084613_30f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
28,8:46:31,14/01/2025,K_lowfl_medbth,Karina Guo,,,92,Low,0.04123,1.903753,0.040356,0.373265,2.437571,2.417281,3.342349,0.904778,24.0021,24.20356,33.187443,0.441786,7.5,PSF-01163_20250114084631_bf9,0,0,0,134.425522,586.713562,0.770884,0.5,0.8,19.700474,1,66.79,66.23,27.33,25.84,25.84,100.71,79.9,79.2,0.9,64,4.007,8:37:47,14/01/2025,-2.12,1,0.001,0,0.003,0.069,-0.048,0.115,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.463578,2.507042,1.074299,0.761202,0.248547,-0.014984,0.173085,0.16292,134.425522,0.001164,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114084631_bf9,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
29,8:47:25,14/01/2025,K_lowfl_medbth,Karina Guo,,,238,Low,0.105116,1.89707,0.099598,0.955732,2.476292,2.424127,3.414421,0.938129,24.070728,24.588703,33.903996,0.441786,7.5,PSF-01163_20250114084725_07a,0,0,0,126.552345,572.349426,0.77889,0.5,0.8,19.820648,1,67.53,66.11,27.41,26.2,26.2,100.71,79.5,79.4,0.2,64,4.005,8:37:47,14/01/2025,-2.12,1,0,0,0.003,0.094,0.033,0.122,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.463403,2.508039,1.071819,0.761577,0.247763,-0.011789,0.178795,0.162684,126.552345,0.001155,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114084725_07a,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
30,8:48:28,14/01/2025,K_lowfl_medbth,Karina Guo,,,238,Low,0.08587,1.901318,0.082159,0.789804,2.483069,2.440088,3.42281,0.939741,24.229038,24.655823,33.987049,0.441786,7.5,PSF-01163_20250114084828_26d,0,0,0,118.156311,534.657227,0.779005,0.5,0.8,19.628971,1,67.35,66.19,27.5,26.24,26.24,100.71,79.7,71.3,10.6,63,4.005,8:37:47,14/01/2025,-2.12,1,0.002,0.001,0.003,-0.065,-0.041,-0.131,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.463487,2.50778,1.073394,0.744015,0.246861,-0.012366,0.18528,0.162141,118.156311,0.001157,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114084828_26d,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
31,8:49:26,14/01/2025,K_lowfl_medbth,Karina Guo,,,238,Low,0.128778,1.902857,0.120615,1.181246,2.509139,2.444933,3.466281,0.957142,24.274611,24.912081,34.415104,0.441786,7.5,PSF-01163_20250114084926_3c9,0,0,0,125.754478,563.469543,0.776821,0.5,0.8,19.739899,1,67.62,65.89,27.62,26.46,26.46,100.72,79.8,79.3,0.7,64,4.002,8:48:43,14/01/2025,-1.95,1,0,0,0.004,0.129,0.302,1.141,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.463073,2.50789,1.073966,0.761413,0.24577,-0.011199,0.191244,0.162606,125.754478,0.001158,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114084926_3c9,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
33,8:51:25,14/01/2025,K_lowfl_medbth,Karina Guo,,,111,Mid,0.142976,1.904302,0.132991,1.256013,2.515601,2.447398,3.43878,0.923179,24.297518,24.97463,34.139858,0.441786,7.5,PSF-01163_20250114085125_cae,0,0,0,131.110672,603.484497,0.782744,0.5,0.8,18.62952,1,67.24,65.41,27.76,26.32,26.32,100.73,79.9,79.4,0.6,60,4,8:48:43,14/01/2025,-1.95,1,0.001,0,0.004,0.041,0.092,0.129,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.462422,2.507346,1.074503,0.761737,0.244398,-0.014358,0.203218,0.159103,131.110672,0.001175,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085125_cae,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
34,8:52:06,14/01/2025,K_lowfl_medbth,Karina Guo,,,111,Mid,0.088654,1.899869,0.084702,0.815226,2.500197,2.455786,3.441106,0.94091,24.379648,24.820528,34.161343,0.441786,7.5,PSF-01163_20250114085206_70f,0,0,0,134.920471,593.691956,0.772743,0.5,0.8,17.946795,1,66.65,65.47,27.8,26.33,26.33,100.73,79.7,79.3,0.5,58,4,8:48:43,14/01/2025,-1.95,1,0.001,0,0.003,0.117,0.149,0.165,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.462487,2.506547,1.072857,0.761416,0.243974,-0.014729,0.207334,0.157852,134.920471,0.001172,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085206_70f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
35,8:52:35,14/01/2025,K_lowfl_medbth,Karina Guo,,,111,Mid,0.124986,1.902475,0.117281,1.095713,2.526508,2.466937,3.439755,0.913248,24.489681,25.081043,34.146999,0.441786,7.5,PSF-01163_20250114085235_07f,0,0,0,134.675507,595.530151,0.773856,0.5,0.8,17.576548,1,67.24,65.65,27.83,26.33,26.33,100.73,79.8,77.5,2.9,57,3.999,8:48:43,14/01/2025,-1.95,1,0.002,0,0.003,-0.135,-0.12,-0.232,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.462724,2.507338,1.073824,0.757462,0.24369,-0.015141,0.210153,0.156739,134.675507,0.001173,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085235_07f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
36,8:53:04,14/01/2025,K_lowfl_medbth,Karina Guo,,,484,Mid,0.088424,1.903384,0.084499,0.829469,2.504709,2.459632,3.464237,0.959528,24.417522,24.865017,34.390545,0.441786,7.5,PSF-01163_20250114085304_159,0,0,0,111.986877,474.6698,0.764074,0.5,0.8,17.65799,1,66.54,65.34,27.86,26.45,26.45,100.73,79.9,79.6,0.4,58,3.998,8:48:43,14/01/2025,-1.95,1,-0.001,0.001,0.002,-0.046,-0.069,-0.179,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.462312,2.506386,1.074162,0.762003,0.243398,-0.014114,0.212999,0.157603,111.986877,0.001144,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085304_159,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
37,8:53:44,14/01/2025,K_lowfl_medbth,Karina Guo,,,484,Mid,0.094061,1.902981,0.089631,0.902835,2.508662,2.459584,3.493133,0.984472,24.41614,24.903328,34.676117,0.441786,7.5,PSF-01163_20250114085344_e54,0,0,0,131.361725,527.075867,0.750773,0.5,0.8,17.409861,1,66.48,65.17,27.9,26.59,26.59,100.74,79.8,79.5,0.4,58,3.997,8:48:43,14/01/2025,-1.95,1,0.001,0,0.002,0.032,0.104,0.25,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.462081,2.506288,1.074012,0.761844,0.242973,-0.013008,0.216906,0.157774,131.361725,0.001129,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085344_e54,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
38,8:54:06,14/01/2025,K_lowfl_medbth,Karina Guo,,,484,Mid,0.085451,1.902998,0.081778,0.817734,2.507748,2.463296,3.485096,0.977348,24.452686,24.893951,34.595898,0.441786,7.5,PSF-01163_20250114085406_d7e,0,0,0,154.922958,570.075989,0.728242,0.5,0.8,16.868935,1,66.36,65.18,27.93,26.55,26.55,100.74,79.8,79.2,0.8,58,3.997,8:48:43,14/01/2025,-1.95,1,0.001,0,0.003,0.005,0.08,0,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.462088,2.506127,1.074019,0.761243,0.242747,-0.013725,0.219045,0.157719,154.922958,0.001157,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085406_d7e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
39,8:56:07,14/01/2025,K_lowfl_medbth,Karina Guo,,,495,High,0.043565,1.906684,0.042592,0.491392,2.491331,2.464681,3.618334,1.127002,24.466072,24.730618,35.917995,0.441786,7.5,PSF-01163_20250114085607_a17,0,0,0,139.44339,487.703552,0.714082,0.5,0.8,15.72127,1,65.48,64.78,28.04,27.19,27.19,100.74,80,73.1,8.7,55,3.993,8:48:43,14/01/2025,-1.95,1,0.002,0.001,0.003,0.325,0.67,1.557,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.461542,2.504919,1.07539,0.74792,0.241643,-0.007717,0.230942,0.155223,139.44339,0.00117,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085607_a17,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
40,8:56:46,14/01/2025,K_lowfl_medbth,Karina Guo,,,495,High,0.0251,1.904271,0.024774,0.294704,2.492593,2.476584,3.654422,1.161829,24.583858,24.742775,36.275688,0.441786,7.5,PSF-01163_20250114085646_0c7,0,0,0,144.983765,445.29425,0.674409,0.5,0.8,13.620259,1,65.39,64.97,28.08,27.35,27.35,100.74,79.9,67.6,15.4,50,3.992,8:48:43,14/01/2025,-1.95,1,-0.001,0,0.002,0.227,0.425,0.679,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.461774,2.504779,1.074492,0.736101,0.241313,-0.006159,0.234702,0.151266,144.983765,0.001165,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085646_0c7,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
41,8:58:19,14/01/2025,K_lowfl_medbth,Karina Guo,,,495,High,0.034431,1.903338,0.033819,0.406722,2.502426,2.48032,3.676816,1.17439,24.620882,24.840317,36.49789,0.441786,7.5,PSF-01163_20250114085819_68d,0,0,0,131.05809,463.549377,0.717273,0.5,0.8,15.57587,1,65.35,64.77,28.16,27.46,27.46,100.74,79.9,72.5,9.3,54,3.99,8:48:43,14/01/2025,-1.95,1,0,0.001,0.004,0.518,0.89,1.359,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.461503,2.504713,1.074145,0.746546,0.240572,-0.005847,0.24367,0.15457,131.05809,0.001182,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085819_68d,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
42,8:59:49,14/01/2025,K_lowfl_medbth,Karina Guo,,,425,High,0.140099,1.903723,0.130495,1.214613,2.541074,2.475101,3.450855,0.909781,24.56901,25.223894,34.254803,0.441786,7.5,PSF-01163_20250114085949_783,0,0,0,132.977478,594.503052,0.776322,0.5,0.8,15.781766,1,66.08,64.37,28.23,26.38,26.38,100.74,79.9,79.4,0.6,51,3.989,8:59:25,14/01/2025,-1.75,1,0.001,0,0.002,0.278,0.462,0.736,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.46096,2.50542,1.074288,0.761573,0.239895,-0.019064,0.25217,0.151555,132.977478,0.001161,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114085949_783,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
43,9:00:39,14/01/2025,K_lowfl_medbth,Karina Guo,,,425,High,0.201409,1.904285,0.182145,1.781068,2.571394,2.474715,3.526696,0.955302,24.56415,25.523788,35.006165,0.441786,7.5,PSF-01163_20250114090039_ec7,0,0,0,129.053955,556.550842,0.768118,0.5,0.8,16.343954,1,66.79,64.28,28.25,26.75,26.75,100.75,79.9,75.9,5,53,3.987,8:59:25,14/01/2025,-1.75,1,0.002,0.001,-0.001,0.101,0.318,0.536,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.46084,2.506376,1.074497,0.754094,0.239696,-0.015084,0.25688,0.153618,129.053955,0.001152,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090039_ec7,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
44,9:01:11,14/01/2025,K_lowfl_medbth,Karina Guo,,,425,High,0.164924,1.909259,0.15181,1.460009,2.562309,2.483321,3.501997,0.939688,24.650799,25.434872,34.762726,0.441786,7.5,PSF-01163_20250114090111_86d,0,0,0,132.671707,576.63739,0.769922,0.5,0.8,16.405375,1,66.53,64.48,28.25,26.63,26.63,100.74,80.2,75.9,5.3,53,3.986,8:59:25,14/01/2025,-1.75,1,0.001,0,0.004,0.505,0.826,1.589,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.461095,2.506016,1.07635,0.754092,0.239626,-0.016536,0.259784,0.153683,132.671707,0.001152,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090111_86d,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
45,9:01:44,14/01/2025,K_lowfl_medbth,Karina Guo,,,621,Mid,0.041294,1.903905,0.040417,0.448091,2.503564,2.47922,3.586618,1.083054,24.611433,24.853094,35.604664,0.441786,7.5,PSF-01163_20250114090144_dd4,0,0,0,157.547592,559.026733,0.718175,0.5,0.8,15.370448,1,64.97,64.34,28.26,27.04,27.04,100.73,79.9,79.4,0.6,54,3.986,8:59:25,14/01/2025,-1.75,1,0.001,0.001,-9999,0.197,0.395,-9999,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460913,2.503901,1.074356,0.761647,0.239547,-0.011973,0.262878,0.153888,157.547592,0.001164,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090144_dd4,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
46,9:02:11,14/01/2025,K_lowfl_medbth,Karina Guo,,,621,Mid,0.035696,1.899562,0.035037,0.385804,2.497827,2.476804,3.573619,1.075792,24.587204,24.795898,35.475273,0.441786,7.5,PSF-01163_20250114090211_a3f,0,0,0,172.177795,625.480774,0.724727,0.5,0.8,15.95493,1,64.79,64.25,28.27,26.97,26.97,100.74,79.6,79.3,0.4,55,3.984,8:59:25,14/01/2025,-1.75,1,0,0,0.002,-0.22,-0.47,-0.962,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460792,2.503657,1.072743,0.76151,0.239474,-0.012772,0.265282,0.155221,172.177795,0.001153,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090211_a3f,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
47,9:02:42,14/01/2025,K_lowfl_medbth,Karina Guo,,,621,Mid,0.017941,1.905144,0.017774,0.201709,2.496063,2.485113,3.604601,1.108538,24.67091,24.77961,35.784603,0.441786,7.5,PSF-01163_20250114090242_e0c,0,0,0,184.187286,629.055603,0.7072,0.5,0.8,15.410069,1,64.72,64.43,28.28,27.12,27.12,100.73,79.9,79.4,0.7,54,3.984,8:59:25,14/01/2025,-1.75,1,0.001,0,0.002,-0.159,-0.143,0.749,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.461033,2.503553,1.074817,0.76165,0.239398,-0.011173,0.268128,0.154732,184.187286,0.001155,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090242_e0c,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
48,9:03:47,14/01/2025,K_lowfl_medbth,Karina Guo,,,314,Low,0.028131,1.906975,0.027722,0.318918,2.487806,2.470514,3.611569,1.123763,24.525738,24.697403,35.853428,0.441786,7.5,PSF-01163_20250114090347_75e,0,0,0,121.645332,508.328674,0.760696,0.5,0.8,18.227123,1,64.44,63.99,28.3,27.15,27.15,100.73,80,70,12.6,60,3.981,8:59:25,14/01/2025,-1.75,1,0,0.001,0.002,-0.03,-0.169,-0.715,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460449,2.503171,1.075498,0.74123,0.239234,-0.010993,0.274146,0.159453,121.645332,0.001143,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090347_75e,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
49,9:04:32,14/01/2025,K_lowfl_medbth,Karina Guo,,,314,Low,0.048626,1.901874,0.047413,0.506003,2.506184,2.478658,3.548898,1.042714,24.606522,24.879784,35.231182,0.441786,7.5,PSF-01163_20250114090432_d8a,0,0,0,116.273048,477.694641,0.756595,0.5,0.8,18.222586,1,64.86,64.15,28.31,26.86,26.86,100.73,79.8,79.5,0.4,60,3.981,8:59:25,14/01/2025,-1.75,1,0,0,0.002,0.08,0.146,0.254,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460661,2.50375,1.073601,0.761786,0.239114,-0.014567,0.278253,0.159722,116.273048,0.001156,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090432_d8a,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
50,9:04:59,14/01/2025,K_lowfl_medbth,Karina Guo,,,314,Low,0.066707,1.904967,0.06445,0.703704,2.520281,2.482088,3.586739,1.066458,24.641733,25.020908,35.608513,0.441786,7.5,PSF-01163_20250114090459_a75,0,0,0,117.469666,501.775848,0.765892,0.5,0.8,19.075207,1,65.19,64.2,28.32,27.04,27.04,100.73,79.9,74.9,6.4,62,3.981,8:59:25,14/01/2025,-1.75,1,0,0.001,0.002,0.064,0.107,0.18,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460726,2.504192,1.074751,0.751748,0.239019,-0.012608,0.280591,0.161507,117.469666,0.001153,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090459_a75,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
51,9:06:42,14/01/2025,K_lowfl_medbth,Karina Guo,,,356,High,0.141391,1.908859,0.131641,1.358058,2.567855,2.494374,3.575352,1.007496,24.762667,25.492144,35.493969,0.441786,7.5,PSF-01163_20250114090642_3af,0,0,0,120.561005,542.874451,0.777921,0.5,0.8,19.266933,1,66.28,64.38,28.36,26.98,26.98,100.73,80.2,77.1,3.8,62,3.979,8:59:25,14/01/2025,-1.75,1,0.002,0,0.003,0.055,0.14,0.358,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.46095,2.505658,1.076201,0.756719,0.238661,-0.013666,0.290028,0.161205,120.561005,0.001136,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090642_3af,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
52,9:07:18,14/01/2025,K_lowfl_medbth,Karina Guo,,,356,High,0.132281,1.9016,0.123677,1.250508,2.549649,2.481642,3.537346,0.987697,24.636944,25.312094,35.11763,0.441786,7.5,PSF-01163_20250114090718_7a2,0,0,0,121.576668,527.125977,0.769359,0.5,0.8,19.582428,1,65.75,63.99,28.37,26.8,26.8,100.73,79.8,67.3,15.6,64,3.977,8:59:25,14/01/2025,-1.75,1,0,0,0.002,0.213,0.314,0.454,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460442,2.504939,1.073499,0.735476,0.238518,-0.015928,0.293201,0.162696,121.576668,0.001163,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090718_7a2,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
53,9:08:16,14/01/2025,K_lowfl_medbth,Karina Guo,,,356,High,0.110562,1.906424,0.104501,1.11121,2.54152,2.481282,3.580059,1.038539,24.63349,25.23152,35.541847,0.441786,7.5,PSF-01163_20250114090816_9fb,0,0,0,130.289551,544.785278,0.760842,0.5,0.8,18.33626,1,65.46,63.9,28.39,27,27,100.73,80,78.6,1.8,60,3.977,8:59:25,14/01/2025,-1.75,1,0.001,0,0.002,0.438,0.428,0.88,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.460319,2.504537,1.075293,0.759913,0.238312,-0.013834,0.29833,0.159755,130.289551,0.001151,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090816_9fb,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
54,9:08:49,14/01/2025,K_lowfl_medbth,Karina Guo,,,186,Mid,0.103356,1.903053,0.098032,1.040496,2.538308,2.48177,3.575005,1.036697,24.637726,25.198999,35.490788,0.441786,7.5,PSF-01163_20250114090849_d8a,0,0,0,136.306641,522.410645,0.739081,0.5,0.8,19.043581,1,65.34,63.88,28.4,26.98,26.98,100.73,79.8,76.1,4.6,64,3.976,8:59:25,14/01/2025,-1.75,1,-0.001,0,0.002,-0.075,-0.044,0.149,1,75,0.001,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,1,2,55537,55537,55537,0,-9999,0,0,0,0,2.46029,2.504377,1.074039,0.754546,0.238227,-0.014214,0.301177,0.163378,136.306641,0.00114,2.363673,0.000005,1,2.399535,0.000012,1,0.601056,0.600294,0.107352,0,PSF-01163_20250114090849_d8a,PFA-00994,PSA-00994,PSF-01163,RHS-01998,3.0.0,2025-01-13T08:33:48.201Z
